Name,Latitude,Longitude,Votes,Rating,Type,City
Pita Pan,40.67194,-73.9771899,164.0,4.0,mediterranean,ny
Harissa Grill,40.7430133,-73.9363643,10.0,3.5,mediterranean,ny
Taim Midtown,40.75686,-73.97228,62.0,4.0,mediterranean,ny
Falafel Spot,40.64018,-73.91898,23.0,4.5,mediterranean,ny
The Roadside Grill,40.767695,-73.9642,11.0,4.5,mediterranean,ny
Angelina Cafe,40.723511,-73.9856494,141.0,3.5,mediterranean,ny
NYC Falafel,40.7225149191837,-73.9890300482512,47.0,4.0,mediterranean,ny
Sido Falafel & More,40.7775898,-73.9785419,160.0,4.0,mediterranean,ny
Empire Gyro,40.72246,-73.98856,60.0,3.5,mediterranean,ny
Damas Falafel House,40.693359375,-73.9695205688477,113.0,3.5,mediterranean,ny
Dionysos Restaurant,40.77384,-73.91306,62.0,4.5,mediterranean,ny
Le Sajj,40.6237164,-74.0248142,100.0,3.5,mediterranean,ny
Maoz Falafel & Grill,40.7580133,-73.9892434,217.0,3.5,mediterranean,ny
Cleopatra's Needle,40.7924512,-73.9736557,252.0,2.5,mediterranean,ny
Rafiqi's,40.7457632378467,-73.9822179389687,34.0,4.5,mediterranean,ny
Healthy Choice Kitchen,40.708203,-73.943629,108.0,4.0,mediterranean,ny
Seven Valleys,40.74845,-74.0278699,72.0,4.5,mediterranean,ny
Royal Falafel & Shawarma,40.729,-73.95034,4.0,4.5,mediterranean,ny
Samakmak Seafood,40.72675,-74.07624,73.0,4.5,mediterranean,ny
Pita Press,40.7070857,-74.0080807,181.0,3.5,mediterranean,ny
Anka Grill,40.7593033,-73.9705061,213.0,3.5,mediterranean,ny
Marina Seafood & Restaurant,40.7685223,-73.9109765,8.0,5.0,mediterranean,ny
Bushwick Pita Palace,40.70753,-73.93965,200.0,3.5,mediterranean,ny
Ali Baba,40.747742,-74.028024,264.0,4.0,mediterranean,ny
Teta's Kitchen,40.771159,-73.927196,1.0,5.0,mediterranean,ny
Elias Corner,40.7722769546621,-73.9158142188523,188.0,3.5,mediterranean,ny
Zyara Restaurant,40.76648,-73.91251,121.0,4.0,mediterranean,ny
Taboonette,40.72945,-74.00487,2.0,4.5,mediterranean,ny
Gyro Grill,40.72412,-73.86956,188.0,3.5,mediterranean,ny
Abide Brooklyn Pita,40.6677219825185,-73.9807175472379,87.0,3.5,mediterranean,ny
Le Reve,40.759871,-73.971123,281.0,2.5,mediterranean,ny
