Name,Latitude,Longitude,Votes,Rating,Category,City
The Creek & The Cave,40.74325115,-73.95178928,364,3.5,Mexican,New York
The Crus-Z Family,40.7482743,-73.8791069,1,5,Mexican,New York
The Deep End,40.69442104,-73.90222587,32,4.5,Mexican,New York
The Dish,40.74373,-74,214,3.5,Italian,New York
The Dish,40.74373,-74,214,3.5,Mediterranean,New York
The Drunken Horse,40.748073,-74.004226,126,4,Mediterranean,New York
The Falafel Stand on the Corner of Front,40.7093811,-74.00297546,1,5,Mediterranean,New York
The Family Store,40.63544,-74.026,165,4.5,Mediterranean,New York
The Garret Nolita,40.71972474,-73.99502884,9,4,Mexican,New York
The Great Burrito,40.78333,-73.97796,275,4,Mexican,New York
The Greek,40.7237145,-74.0096166,476,4.5,Mediterranean,New York
The Greek Kitchen,40.7697614,-73.9881055,490,4,Mediterranean,New York
The Grotto Pizzeria & Ristorante,40.70566,-74.0124,141,3.5,Italian,New York
The Haab,40.740273,-73.917675,177,4,Mexican,New York
The Halal Guys,40.73230608,-73.98439064,750,3.5,Mediterranean,New York
The Halal Guys,40.79354574,-73.97097614,371,3.5,Mediterranean,New York
The Hog Pit NYC,40.7445738,-73.9904317,250,3,BBQ,New York
The Hummus & Pita,40.73928,-73.99605,628,4,Mediterranean,New York
The Hummus & Pita,40.71474,-74.00671,191,4,Mediterranean,New York
The Hummus & Pita,40.7556856,-73.99072761,380,4,Mediterranean,New York
The Jaguar Restaurant,40.79359,-73.94512,6,4,Mexican,New York
The King Of Taco,40.7601063,-73.8779181,131,4,Mexican,New York
The Kunjip,40.747641,-73.987239,957,2.5,BBQ,New York
The Leopard at des Artistes,40.773515,-73.978841,210,4,Italian,New York
The Lexington Social,40.79057,-73.94768,188,3.5,Mediterranean,New York
The Little Owl,40.73238083,-74.005301,1251,4,Mediterranean,New York
The Little Taco House,40.73475,-74.00321,39,4.5,Mexican,New York
The Longshoreman,40.68472,-74.0027,43,4.5,Italian,New York
The Lost Lady,40.72631,-73.97756,77,4,Mexican,New York
The Maze,40.747846,-73.9872499,414,4,Mexican,New York
The Meatball Shop,40.721651,-73.988746,2736,4,Italian,New York
The Meatball Shop,40.7459138,-74.0015369,856,4,Italian,New York
The Meatball Shop,40.7182749,-73.9576213,1221,4,Italian,New York
The Meatball Shop,40.736125,-74.000607,860,4,Italian,New York
The Meatball Shop,40.771569,-73.9559804,684,3.5,Italian,New York
The Meatball Shop,40.76518049,-73.98748667,349,4,Italian,New York
The Odeon,40.71692,-74.00792,623,4,Italian,New York
The Old Spot,40.72108,-74.04676,36,3.5,BBQ,New York
The Original American Chicken,40.7495045,-73.8878638,72,3.5,BBQ,New York
The Original Little Italy,40.754024,-73.979756,170,4,Italian,New York
The Pearl Room,40.6239136,-74.0311013,228,3.5,Italian,New York
The Pocketful,40.7600994,-73.9818092,39,4,Mediterranean,New York
The Quarter Brooklyn,40.68741926,-73.97486899,170,4,Mediterranean,New York
The Roadside Grill,40.767695,-73.9642,11,4.5,Mediterranean,New York
The Saint Austere,40.7114604,-73.9476182,380,4.5,Italian,New York
The Salty Snapper,40.73205,-74.00215,3,5,Mediterranean,New York
The Spot Mix Grill,40.76495,-74.039442,4,4.5,Mexican,New York
The Strand Smokehouse,40.763072,-73.9273962,791,3.5,BBQ,New York
The Taco Shop,40.73194885,-74.00154114,355,3.5,Mexican,New York
The Tamale Stand at Evelyn Mini Market,40.65032,-74.00454,6,4,Mexican,New York
The Whiskey Annex,40.721141,-73.956733,9,4,Mexican,New York
The Woo,40.7253,-74.00371,63,4,BBQ,New York
Think Sweet,40.60441,-73.96928,39,4.5,Mediterranean,New York
This Is Gyro,40.71571,-74.0075,31,4,Mediterranean,New York
Tia Julia Restaurant,40.7481287,-73.876809,1,5,Mexican,New York
Tia Julia Taco Truck,40.74242,-73.8789,22,4.5,Mexican,New York
Tiella,40.76067824,-73.96124356,184,4,Italian,New York
Tienda Tulcingo Del Valle Corporation #2,40.74986,-73.864353,1,4,Mexican,New York
Tijuana Picnic,40.7207634,-73.9873657,302,3,Mexican,New York
Tiramisu,40.77515351,-73.9569666,176,3.5,Italian,New York
Tito Murphy's,40.76034,-73.989743,9,3.5,Mexican,New York
Tito Rad's Grill,40.74260213,-73.91557453,705,3.5,BBQ,New York
Tochimilco Restaurant,40.6399942,-74.0158208,5,3,Mexican,New York
Tofu Tofu,40.71762995,-73.99543013,302,4.5,BBQ,New York
Toloache 50,40.762325,-73.9855741,1898,4,Mexican,New York
Toloache 82nd,40.77648,-73.95669,399,4,Mexican,New York
Toloache Thompson,40.7286749,-73.9996277,435,3.5,Mexican,New York
Tommaso Restaurant,40.611598,-74.010337,107,3.5,Italian,New York
Tony's Brick Oven Pizza,40.7132,-73.99347,4,4.5,Italian,New York
Tony's Di Napoli,40.75641,-73.98547,2033,4,Italian,New York
Tony's Di Napoli,40.76435,-73.96408,645,4,Italian,New York
Tony's Pizza,40.667312,-73.93144,9,4,Italian,New York
Tony's Pizzeria & Restaurant,40.699286,-73.918724,280,4.5,Italian,New York
Tony's Pizzeria of Nassau Ave,40.72529089,-73.94622602,30,4,Italian,New York
Top Taco,40.626601,-73.941478,6,4,Mexican,New York
Topy's Quesadilla Hut,40.70322,-73.91183,1,5,Mexican,New York
Toro Loco,40.70421,-74.01208,201,4,Mexican,New York
Tortaria,40.73387,-73.99304,683,3.5,Mexican,New York
Tortas Morelos,40.63588,-74.02616,18,4,Mexican,New York
Tortas Neza,40.74938,-73.86879,90,4.5,Mexican,New York
Tortilleria Mexicana Los Hermanos,40.7066299,-73.92198,707,4,Mexican,New York
Tortilleria Nixtamal,40.75035,-73.86092,2,4,Mexican,New York
Toscana 49,40.75569571,-73.9717184,228,4,Italian,New York
Towne BBQ & Deli,40.79942,-74.05826,22,3.5,BBQ,New York
Tramonti La Pizza,40.72667,-73.9836,121,4.5,Italian,New York
Trapizzino,40.72043,-73.98894,214,4.5,Italian,New York
Trattoria Bianca,40.752727,-73.993644,128,3,Italian,New York
Trattoria Casa Di Isacco,40.75686,-73.99356,278,4,Italian,New York
Trattoria Cerbone,40.7014002,-73.894951,45,3.5,Italian,New York
Trattoria Dell'Arte,40.76529565,-73.98046282,983,4,Italian,New York
Trattoria il Gusto,40.78923,-73.9698499,55,3.5,Italian,New York
Trattoria Italienne,40.7430619,-73.9903948,136,4.5,Italian,New York
Trattoria L'incontro,40.77633304,-73.91058683,903,4.5,Italian,New York
Trattoria Ora,40.7724,-73.92729,46,4.5,Italian,New York
Trattoria Pesce Pasta,40.73115,-74.00319,230,4,Italian,New York
Trattoria Trecolori,40.75998,-73.98671,2296,4,Italian,New York
Tre,40.72184,-73.987714,462,4,Italian,New York
Tre Otto,40.788425,-73.953643,166,3.5,Italian,New York
Tre Sorelle,40.71490221,-74.00649391,144,3.5,Italian,New York
Trenta Tre Pizzeria,40.74706,-73.98311,108,4.5,Italian,New York
Tres Chivos Restaurant Corp,40.640762,-74.014672,1,5,Mexican,New York
TRI Mexican Tacos,40.73918,-73.98977,10,4.5,Mexican,New York
Tri Mexican Tacos,40.7421913,-73.9188919,35,4,Mexican,New York
Tribeca Taco Truck,40.71639936,-74.00444046,1,5,Mexican,New York
Tropicana 88,40.74846,-73.877883,1,5,Mexican,New York
Tru Astoria,40.774546,-73.908168,352,4,Mediterranean,New York
Truva Cafe and Grill,40.77509668,-73.91165869,348,4,Mediterranean,New York
Tufino Pizzeria Napoletana,40.773986,-73.908126,369,4,Italian,New York
Tulcingo Del Valle,40.762756,-73.993545,264,3.5,Mexican,New York
Tulcingo Restaurant,40.74908123,-73.86945309,28,4,Mexican,New York
Tulcingo Restaurant,40.748838,-73.863422,70,3,Mexican,New York
Turco Mediterranean Grill,40.75913,-73.9918,544,4,Mediterranean,New York
Turkish Kitchen,40.74189,-73.98136,560,4,Mediterranean,New York
Turkuaz Restaurant,40.7643988,-73.9855199,121,4.5,Mediterranean,New York
Tuscany Grill,40.62295,-74.03157,93,3.5,Italian,New York
Tuscany Steakhouse,40.76546,-73.97724,110,4.5,Italian,New York
Tutta Pesca,40.7401,-74.03134,236,4.5,Italian,New York
Tutto il Giorno,40.71876,-74.006056,88,4,Italian,New York
Twisted Mexican Grill,40.772422,-73.9264379,43,4.5,Mexican,New York
Two Lizards Mexican Bar & Grill,40.768857,-73.955524,462,3.5,Mexican,New York
Two Toms Restaurant,40.67805862,-73.98532104,74,4,Italian,New York
Ukus,40.76297745,-73.91317114,77,4,Mediterranean,New York
Ulivo,40.7447372,-73.98803394,288,4,Italian,New York
Umberto's Clam House,40.718702,-73.9976166,421,2.5,Italian,New York
Uncle Gussy's,40.752301,-73.921294,21,3.5,Mediterranean,New York
Uncle Luoyang,40.80023,-73.96626,117,3.5,BBQ,New York
Uncle Nick's Mediterranian Gyro & Grill,40.72660815,-73.87074363,23,4.5,Mediterranean,New York
Uncle Peter's,40.75598,-73.88382,200,4,Italian,New York
Under The Bridge,40.75964003,-73.96230988,188,4,Mediterranean,New York
Underground Pizza,40.70499,-74.00961,286,4,Italian,New York
Underhill Brooklyn,40.67942,-73.96554,53,4,Mediterranean,New York
Union Pizza Works,40.7073067,-73.922154,238,4,Italian,New York
Uno Mas,40.75966,-73.94356,3,4.5,Mexican,New York
Upside Pizza,40.7550912,-73.9911494,116,4,Italian,New York
Uva,40.7722,-73.95566,2299,4,Italian,New York
V & T Pizzeria & Restaurant,40.80334,-73.96383,332,3,Italian,New York
Vago Restaurant,40.74528,-73.97823,160,4,Italian,New York
Valbella Midtown,40.7602446,-73.9748551,61,3.5,Italian,New York
Vamos Al Tequila,40.73079,-73.95753,283,3.5,Mexican,New York
Vapiano,40.73438691,-73.99215398,1202,3.5,Italian,New York
Veniero's,40.72941,-73.98454,1999,4,Italian,New York
Vera Cruz,40.71729,-73.9579399,228,3.5,Mexican,New York
Verde On Smith,40.684437,-73.992234,498,4,Italian,New York
Vesta,40.76961,-73.92776,671,4,Italian,New York
Vesuvio,40.632565,-74.027047,328,3.5,Italian,New York
Via Carota,40.7331,-74.00369,502,4,Italian,New York
Via Della Pace,40.72770133,-73.98773945,533,4,Italian,New York
Via Quadronno,40.77277,-73.96514,517,4,Italian,New York
Via Trenta Osteria & Wine Bar,40.7648771,-73.91654343,436,4,Italian,New York
Via Vai,40.7741502,-73.9123089,207,4,Italian,New York
Viand,40.7856907,-73.972613,85,4,Mediterranean,New York
Vianny Vero & Bere,40.70042419,-73.91313934,2,3.5,Mexican,New York
Vic's,40.72693,-73.99319,443,4,Italian,New York
ViceVersa,40.76358584,-73.98667994,248,4,Italian,New York
Vida Verde,40.7650089,-73.983215,1066,4.5,Mexican,New York
Villa Berulia,40.7467827,-73.9806507,155,4,Italian,New York
"Villa Borghese III Restaurant, Sports Bar & Lounge",40.7242689,-74.0365989,413,3.5,Italian,New York
Villa Brazil Cafe Grill,40.75528961,-73.91800717,331,4.5,BBQ,New York
Villa Cemita,40.72383,-73.98478,334,4,Mexican,New York
Villa Erasmo,40.71685,-73.88626,55,4,Italian,New York
Villa Mosconi,40.72859,-74.002,192,4,Italian,New York
Villa Pancho Taqueria,40.69334471,-73.96643113,42,3.5,Mexican,New York
Village Taverna,40.73339,-73.99306,293,3.5,Mediterranean,New York
VINATERÍA,40.80643921,-73.95401101,428,4,Italian,New York
Vincent's Restaurant,40.71792208,-73.99753064,252,3,Italian,New York
Vini e Fritti,40.744888,-73.984227,40,4,Italian,New York
Vinnie's Pizzeria,40.718925,-73.956878,659,4,Italian,New York
Vinny's of Carroll Gardens,40.682103,-73.993438,208,4,Italian,New York
Vino e Grano,40.7096522,-74.0112896,14,3.5,Italian,New York
Vino Levantino,40.79294787,-73.97207843,226,4,Mediterranean,New York
Vinum Restaurant & Wine Bar,40.62482,-74.07478,141,4.5,Italian,New York
Virgil's Real BBQ - Times Square,40.75685,-73.9851,1560,3.5,BBQ,New York
Virgin Mary Tacos,40.7400398,-73.9766541,6,5,Mexican,New York
Vish Hummus & Happiness,40.71684,-73.96197,16,4.5,Mediterranean,New York
Vite Vinosteria,40.76297343,-73.92119564,562,4.5,Italian,New York
Vitos Slices And Ices,40.7545,-73.99528,24,5,Italian,New York
Viva Margarita,40.80668,-73.99235,147,2.5,Mexican,New York
Viva Mexico,40.762581,-74.0358765,7,4.5,Mexican,New York
Viva Puebla Incorporated,40.7482212,-73.8771615,1,5,Mexican,New York
Viva Toro,40.7166,-73.96136,488,3,Mexican,New York
